Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,,
14760-20848,PG,Damian,Lillard,40.46875,48,9600,UTA@POR,POR,UTA,,,,
14760-9570,C,Pau,Gasol,38.24705882352941,51,8900,LAL@CHI,CHI,LAL,,,,
14760-9535,PG,Kyle,Lowry,38.907547169811316,53,8800,MEM@TOR,TOR,MEM,,,,
14760-14507,PG,Kemba,Walker,35.9622641509434,53,8700,CHA@BKN,CHA,BKN,,,,
14760-12341,SF,Paul,George,38.65925925925926,54,8700,IND@ORL,IND,ORL,,,,
14760-9621,C,Brook,Lopez,35.68,55,8500,CHA@BKN,BKN,CHA,,,,
14760-14514,C,Nikola,Vucevic,34.37,50,8400,IND@ORL,ORL,IND,,,,
14760-9714,SG,DeMar,DeRozan,35.179245283018865,53,8200,MEM@TOR,TOR,MEM,,,,
14760-12366,SF,Gordon,Hayward,31.75185185185185,54,7600,UTA@POR,UTA,POR,,,,
14760-12351,PF,Derrick,Favors,32.61351351351352,37,7400,UTA@POR,UTA,POR,,,,
14760-40203,C,Rudy,Gobert,30.644117647058827,34,7400,UTA@POR,UTA,POR,,,,
14760-19067,SG,C.J.,McCollum,31.99433962264151,53,7300,UTA@POR,POR,UTA,,,,
14760-23825,PF,Nerlens,Noel,27.38936170212766,47,7100,PHI@DAL,PHI,DAL,,,,
14760-12511,PG,Ishmael,Smith,26.689795918367345,49,7000,PHI@DAL,PHI,DAL,,,,
14760-9475,PG,Derrick,Rose,26.857446808510637,47,6900,LAL@CHI,CHI,LAL,,,,
14760-9575,PG,Mike,Conley,29.385416666666668,48,6900,MEM@TOR,MEM,TOR,,,,
14760-9666,PF,Thaddeus,Young,30.37454545454545,55,6900,CHA@BKN,BKN,CHA,,,,
14760-14537,SF,Chandler,Parsons,22.208333333333332,48,6800,PHI@DAL,DAL,PHI,,,,
14760-9809,SG,Nicolas,Batum,30.59777777777778,45,6800,CHA@BKN,CHA,BKN,,,,
14760-14503,C,Jonas,Valanciunas,26.930555555555557,36,6700,MEM@TOR,TOR,MEM,,,,
14760-9500,PF,Dirk,Nowitzki,29.432,50,6600,PHI@DAL,DAL,PHI,,,,
14760-9566,SG,Kobe,Bryant,27.358695652173914,46,6600,LAL@CHI,LAL,CHI,GTD,Hand,,
14760-9579,PF,Zach,Randolph,26.324489795918367,49,6500,MEM@TOR,MEM,TOR,,,,
14760-15684,SG,Victor,Oladipo,27.718367346938777,49,6500,IND@ORL,ORL,IND,,,,
14760-58083,C,Jahlil,Okafor,28.633333333333336,48,6400,PHI@DAL,PHI,DAL,,,,
14760-9526,SG,Monta,Ellis,26.85925925925926,54,6300,IND@ORL,IND,ORL,,,,
14760-42669,PF,Julius,Randle,25.819999999999997,55,6300,LAL@CHI,LAL,CHI,,,,
14760-41594,PF,Aaron,Gordon,19.31153846153846,52,6000,IND@ORL,ORL,IND,,,,
14760-9722,PG,Deron,Williams,26.012765957446806,47,6000,PHI@DAL,DAL,PHI,GTD,Ankle,,
14760-9703,PG,George,Hill,24.4531914893617,47,6000,IND@ORL,IND,ORL,,,,
14760-20640,PG,Jordan,Clarkson,24.675925925925927,54,5900,LAL@CHI,LAL,CHI,,,,
14760-15904,SG,Rodney,Hood,23.278846153846153,52,5900,UTA@POR,UTA,POR,,,,
14760-9454,C,Zaza,Pachulia,26.770588235294117,51,5900,PHI@DAL,DAL,PHI,,,,
14760-19138,PG,Elfrid,Payton,24.65714285714286,49,5700,IND@ORL,ORL,IND,,,,
14760-58253,PF,Myles,Turner,19.55625,32,5600,IND@ORL,IND,ORL,,,,
14760-9609,C,Al,Jefferson,24.585,20,5600,CHA@BKN,CHA,BKN,,,,
14760-9451,PF,Marvin,Williams,23.044444444444448,54,5500,CHA@BKN,CHA,BKN,,,,
14760-9787,SF,DeMarre,Carroll,21.52173913043478,23,5400,MEM@TOR,TOR,MEM,O,Knee,,
14760-15758,SF,Michael,Kidd-Gilchrist,22.928571428571427,7,5400,CHA@BKN,CHA,BKN,O,Shoulder,,
14760-9662,SG,Louis,Williams,23.526415094339626,53,5400,LAL@CHI,LAL,CHI,,,,
14760-23096,SG,Evan,Fournier,22.58490566037736,53,5300,IND@ORL,ORL,IND,,,,
14760-9447,SG,Joe,Johnson,21.78363636363636,55,5200,CHA@BKN,BKN,CHA,,,,
14760-15590,C,Mason,Plumlee,23.78,55,5100,UTA@POR,POR,UTA,,,,
14760-9481,PF,Taj,Gibson,20.659259259259258,54,5000,LAL@CHI,CHI,LAL,,,,
14760-23831,PF,Jerami,Grant,20.498076923076926,52,5000,PHI@DAL,PHI,DAL,GTD,Eye,,
14760-20491,SF,Robert,Covington,22.482222222222223,45,5000,PHI@DAL,PHI,DAL,,,,
14760-9953,C,Ian,Mahinmi,21.844444444444445,45,5000,IND@ORL,IND,ORL,,,,
14760-15691,PF,Cody,Zeller,20.186956521739127,46,5000,CHA@BKN,CHA,BKN,,,,
14760-58312,PG,D'Angelo,Russell,21.590740740740742,54,4900,LAL@CHI,LAL,CHI,,,,
14760-9598,PF,Ersan,Ilyasova,20.88490566037736,53,4900,IND@ORL,ORL,IND,,,,
