Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,PROJ_UNADJ_DK,ADJ,Status
708,Kevin,Garnett,OKC@MIN,MIN,OKC,O,Knee,"Garnett, Kevin",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,10.33,PF,5000.0,"C,PF",0.48814931,0.0,0.0,0.37063781,0.0,0.25013073,0.06844847,0.09764118,0.25013073,0.0,0.00721068,0.0,0.24041854,0.0,0.24762922,1.35524881,0.0,1.319265821,1.3841982875,1.3317723575,1.322871161,0.0,9.0,21.0,7.87883265027,16.92891846,8.17083593338,17.5406519453,7.99804012654,17.2073629694,7.88340270864,16.9347748095,7.85921079468,16.7755914785,0.403896286622,0.438940778726,4.13361475969,5.53635084278,1.0,0.8,0.6,0.0,0.0,0.05,0.0,inf,O - Knee
1495,Tim,Duncan,HOU@SAS,SAS,HOU,O,Knee,"Duncan, Tim",5800.0,C,5200.0,C,18.0,C,8:00PM EST,24.33,PF,10750.0,"C,PF",0.14103742,0.25013027,0.0,0.0,0.0,0.0,0.03858772,0.0,0.0,0.44057462,0.00162236,1.13833725,0.13676876,0.0,1.01954036,1.6699063625,0.0,1.80853247,1.80934365,1.80853247,1.80934365,0.0,20.0,32.0,21.2015132427,33.3048512731,22.1606708224,35.4492800568,21.5551723585,34.4501287636,21.2038787953,33.3081494493,21.3716945998,34.3298757703,0.314813308956,-0.344708816855,5.12501373323,9.64147540826,0.4,0.4,0.45,0.2,0.3,0.25,0.0,inf,O - Knee
1717,Dirk,Nowitzki,DAL@GSW,DAL,GSW,,,"Nowitzki, Dirk",6800.0,PF,6300.0,PF,27.0,PF,10:30PM EST,28.7,PF,11750.0,"C,PF",0.03973057,0.0,0.1343959,0.35610801,0.05724026,0.07717357,0.0,0.43855582,0.13441383,0.0,0.08371721,0.25910229,0.26147236,0.0,0.34518957,0.3488075275,0.0,0.127526201,0.3953834075,0.1342468925,0.169384806,0.0,26.0,36.0,24.7860526547,34.6181109523,26.2444730855,36.8163899373,25.16973037,35.42872176,25.2561464645,35.25291061,24.9557769961,35.1636022551,-0.019134968908,0.0198786088877,4.39205464043,7.20190312611,0.8,0.4,0.35,0.2,0.2,0.1,0.0,inf,-
1718,Paul,Pierce,LAC@ATL,LAC,ATL,,,"Pierce, Paul",3900.0,SF,3800.0,SF,11.0,SF,8:00PM EST,18.13,SF,6000.0,"PF,SF",1.31385132328,0.268364683542,3.95287987344,1.24810285085,0.211557417076,2.88814503858,0.513361979568,1.16075807822,3.09970245565,2.82149065329,1.21595198573,7.31386737402,1.00694023925,20.2142857143,7.86587353155,14.7280519963,7.28087332998e-10,13.9589887113,15.303177845,14.114822813,14.5669647041,13.4572226943,9.0,25.0,7.38949155077,16.7625320855,8.17024927584,18.3504470587,7.46428279473,16.9562319445,7.7079995715,17.4940389964,7.85789634442,17.6642759394,0.436349875479,-0.67302023682,6.53717147683,8.28130284262,0.4,0.5,0.6,0.4,0.4,0.3,,0.02482234713,-
1889,Andre,Miller,OKC@MIN,MIN,OKC,,,"Miller, Andre",3500.0,PG,3000.0,PG,10.0,SG,8:00PM EST,6.75,PG,5000.0,"PG,SG",1.48081321535,0.03150680823,0.3711534375,0.984312359765,0.129213452821,0.698587520644,0.304908500581,0.603583533917,0.827800973465,1.06695411491,0.200194834714,2.18798186873,0.700547531769,5.85714285714,3.03465059629,6.51065738853,2.07823825675e-15,6.31847867118,6.76175806351,6.3598688792,6.41857608853,4.41093256097,3.0,23.0,4.25765389402,18.6834273341,4.59711453073,19.7709686687,4.28557884364,18.8269585011,4.35051154193,18.8269633681,4.41093341652,19.1374605387,1.05778310916,-0.173881779509,8.71538265005,8.47600172624,1.0,1.0,0.75,0.0,0.0,0.2,,0.325678604181,-
1891,Jason,Terry,HOU@SAS,HOU,SAS,,,"Terry, Jason",3500.0,PG,3200.0,PG,10.0,PG,8:00PM EST,11.4,SG,5000.0,"PG,SG",1.46609927727,0.139127344138,3.12108529085,0.955044326979,0.225740208654,1.33356727829,0.829204804065,1.14432047842,1.55930748695,2.31213140398,1.15741774376,5.31830326827,0.741909622779,19.2857142857,6.5235901745,12.3889737624,5.49738496147e-12,11.3862518927,12.6150902441,11.464221133,11.9649607646,11.550111971,6.0,29.0,4.77904185249,16.2173302017,5.34879408149,17.9281598264,4.83766410404,16.3095244671,4.94921079574,17.0947564408,5.23070384598,17.62308269,0.389476860549,-0.107276229301,7.15879271179,6.16436583988,0.8,0.7,0.65,0.0,0.0,0.15,,-0.00849644850428,-
1938,Manu,Ginobili,HOU@SAS,SAS,HOU,,,"Ginobili, Manu",4700.0,SG,4800.0,SG,12.0,SG,8:00PM EST,21.58,SG,8200.0,"SG,SF",3.45685942308,0.269986853308,3.19958022478,2.27848917724,0.529931261852,2.19651660375,1.15757034495,1.70380792565,2.7264478656,3.48892808748,1.15634432175,7.6008991879,1.71585973231,19.0,9.85006022902,20.4384871082,9.56730023999e-07,19.4583932732,21.0279231954,19.5978470717,20.0365654341,18.89279484,12.0,26.0,12.8709115578,26.0458749886,13.8977197528,28.1824132102,12.963693968,26.2562867475,13.2578219502,26.815308918,13.5040769655,27.4051477233,0.0335407835771,1.24939698159,5.0516896333,7.97250927773,0.4,0.2,0.3,0.2,0.4,0.25,,0.0297683385894,-
2034,Mike,Miller,DEN@BOS,DEN,BOS,,,"Miller, Mike",3500.0,SF,3000.0,SG,10.0,SG,7:30PM EST,5.0,SF,5000.0,"SG,SF",0.560008248578,0.181652853432,0.832037420784,0.666400955515,0.148974082932,1.24553748895,0.0235695858381,0.309140861583,1.39451157188,0.177272606542,0.0664838879157,0.761213282564,0.483656929616,4.71428571429,0.904686030617,3.61852502947,2.39610782766e-19,3.5194163067,3.77695426075,3.58914188601,3.55265825065,2.47791694838,1.0,15.0,2.38586246867,8.49123223622,2.54165337975,9.26876405815,2.4328856331,8.62384862213,2.41065918848,8.78607119972,2.50586819561,9.09048417289,0.865059126406,0.272579517057,5.56844464438,4.54448967032,1.0,1.0,0.95,0.0,0.0,0.0,,0.22092410631,-
2037,Jamal,Crawford,LAC@ATL,LAC,ATL,,,"Crawford, Jamal",4000.0,SG,4200.0,SG,14.0,SG,8:00PM EST,17.63,SG,7300.0,"SG,SF",2.29254633472,0.228777860971,4.54261114513,2.73347038988,0.234359231876,1.48326398746,0.63092841397,1.67086537408,1.71762321934,4.66184453529,1.63392969195,11.6815629932,2.4821190297,26.0,13.4397377922,19.7259786109,1.49534029869e-09,18.9882523333,20.7267186737,19.0743211407,19.8052171793,17.9873933045,19.0,32.0,14.4906287779,22.843358238,15.8501573745,24.9071751642,14.5570415852,22.9468218509,15.1434900995,23.8009832477,15.1221687104,23.6728304011,1.27882227322,3.98331134542,5.92486627731,9.92114362909,0.4,0.2,0.35,0.2,0.5,0.35,,0.0384945780306,-
2199,Tyson,Chandler,PHX@CLE,PHX,CLE,,,"Chandler, Tyson",4800.0,C,5000.0,C,10.0,C,7:00PM EST,25.9,C,10400.0,C,0.878062402384,0.604910261498,0.0277112775328,2.63580256532,2.44108432132,5.02995676703,0.553284648386,1.03639115612,7.47104108835,2.30679997383,0.00427137,4.28602629283,1.73390303457,23.0,6.35177435223,18.196481195,1.88617322928e-09,17.9141159255,18.8879700429,18.3676387799,17.9162516105,18.3612993171,14.0,35.0,11.448395096,26.5350770315,11.9862001268,28.4665267043,11.6806679813,27.6597966179,11.450530781,26.5372127165,11.5308440627,27.5855912341,1.49493124972,3.34261882666,8.1103500404,10.9124195713,0.4,0.5,0.6,0.4,0.2,0.2,19.4588631853,-0.0194427561594,-
