PERSON_ID,alpha_AST,alpha_BLK,alpha_STL,alpha_TOV,alpha_OREB,alpha_DREB,alpha_FG2%,alpha_FG3%,alpha_FT%,alpha_FG2A,alpha_FG3A,alpha_FTA,beta_AST,beta_BLK,beta_STL,beta_TOV,beta_OREB,beta_DREB,beta_FG2%,beta_FG3%,beta_FT%,beta_FG2A,beta_FG3A,beta_FTA
203112,14.614678,5.241304,5.790836,11.819822,15.966761,42.294267,23.534015,4.209445,12.93075,45.871826,11.329201,18.762969,271.790805,272.004206,273.325248,272.655601,271.889038,271.973142,22.868685,7.184095,5.907543,271.80492,271.716235,271.919411
203919,14.051133,4.852284,16.438274,14.616351,6.481764,17.231165,36.092789,7.515207,16.837372,46.030393,17.142388,21.160079,180.997262,195.274742,283.658309,238.855977,187.569476,193.196412,45.455473,13.931729,9.36223,181.941634,176.008188,189.601576
203500,22.052272,36.876082,9.697402,23.183478,55.32471,89.436045,61.640696,0.025603,29.627088,107.555711,0.186748,54.789252,589.94815,590.197363,591.740094,590.958072,590.062868,590.161086,46.534977,0.23628,25.250129,589.964634,589.861066,590.098338
201167,28.658286,1.433016,3.591269,16.502443,6.738917,46.051536,58.671332,21.543823,17.025469,123.701764,57.08096,22.110821,467.558831,467.558831,467.558831,467.558831,467.558831,467.558831,65.030432,35.537137,5.085351,467.558831,467.558831,467.558831
201582,12.529002,16.430792,8.118256,21.785836,35.954897,72.61499,62.872838,0.152963,21.511641,117.671119,0.429347,24.702304,341.466118,341.679707,343.001913,342.331676,341.564437,341.648615,55.329623,0.340779,3.266054,341.480245,341.391482,341.594837
202332,12.9418,13.23308,6.816127,13.475693,20.518476,50.639823,28.999302,0.056426,11.355807,57.063898,0.039292,14.945893,209.309329,209.858555,213.258496,211.535039,209.562149,209.778606,29.430898,0.148454,3.783947,209.345657,209.117409,209.64032
200746,33.076211,20.319491,8.102719,32.74978,55.192481,139.005365,137.570485,2.218817,66.377473,300.479235,13.321602,79.961886,644.519194,644.519194,644.519194,644.519194,644.519194,644.519194,162.90875,11.102785,13.584413,644.519194,644.519194,644.519194
1626146,2.271207,3.022443,7.217947,7.859034,3.716516,10.182193,36.366745,2.425142,8.877789,16.836916,1.688749,3.717997,56.448806,80.054241,226.181737,152.108549,67.314868,76.618068,39.193048,6.380459,3.172221,58.010169,48.200204,70.674606
202730,31.820569,15.668077,7.635916,20.6074,47.963107,92.412519,57.862838,0.040564,10.380687,131.625177,0.259421,18.715947,491.349472,491.359579,491.422146,491.390431,491.354125,491.358108,73.787483,0.221904,8.338827,491.350141,491.345941,491.355563
2754,26.920978,7.972131,43.812349,24.876058,36.327161,62.697733,69.879988,5.031522,21.122803,151.222102,16.165151,35.928828,569.395126,569.395126,569.395126,569.395126,569.395126,569.395126,81.342114,11.133629,14.806026,569.395126,569.395126,569.395126
202329,41.451035,22.135963,17.392864,40.812581,37.625257,142.22733,60.306684,29.836068,47.007437,142.423146,93.997479,65.128459,747.750966,747.75111,747.752,747.751549,747.751032,747.751089,82.11682,64.161454,18.121073,747.750976,747.750916,747.751053
200811,15.773046,13.957379,7.861907,15.303889,28.444855,48.092496,30.403175,0.000102,13.447614,67.795982,0.16066,30.058189,286.450367,286.451357,286.457488,286.45438,286.450822,286.451213,37.395271,0.160857,16.610925,286.450432,286.45002,286.450963
2365,7.043122,9.687078,3.984896,8.166961,13.182753,37.674987,19.183082,1.580089,13.079746,31.036192,2.905685,19.966236,188.73809,188.73809,188.73809,188.73809,188.73809,188.73809,11.853109,1.325596,6.886489,188.73809,188.73809,188.73809
101187,7.819495,0.516549,5.207331,5.684799,2.988821,15.967352,11.419643,6.971918,7.831233,21.797176,20.109398,9.673213,164.170475,164.171352,164.176783,164.17403,164.170878,164.171224,10.379715,13.137745,1.84229,164.170533,164.170168,164.171003
202341,16.016928,2.975979,9.252433,15.741297,6.380638,24.443736,15.787856,14.165154,11.895024,36.166686,43.83606,14.952049,269.37616,269.450507,269.910748,269.677448,269.410384,269.439685,20.563782,29.693322,3.083267,269.381078,269.35018,269.420965
1626147,5.271207,3.022443,8.217947,13.859034,2.716516,22.182193,41.366745,6.425142,12.877789,22.836916,17.688749,11.717997,119.448806,143.054241,289.181737,215.108549,130.314868,139.618068,40.193048,18.380459,7.172221,121.010169,111.200204,133.674606
203937,27.826782,10.39934,16.990655,14.143659,5.845981,67.009404,38.1554,5.298789,17.575334,73.947846,11.376588,23.507626,357.207121,367.209424,429.127855,397.740911,361.811385,365.753419,60.67502,9.093415,9.462805,357.868716,353.711951,363.235003
201583,26.309001,9.940689,13.167023,33.985984,46.985286,96.361252,93.876653,48.272182,58.700133,188.892443,129.476794,68.748654,720.112775,720.112779,720.112801,720.11279,720.112777,720.112778,95.015799,81.204613,10.048523,720.112775,720.112774,720.112777
203507,55.924906,23.304976,21.616438,49.80943,28.272622,111.327826,119.949113,9.615573,77.850187,218.8613,31.154548,94.435366,723.974642,724.084725,724.766189,724.42075,724.025316,724.068701,99.18604,21.572164,16.624036,723.981923,723.936175,724.040984
2546,68.134952,12.063385,21.715679,46.44092,31.363224,123.769608,136.368877,35.332326,110.392573,307.618891,101.105061,128.89024,754.578176,754.578176,754.578176,754.578176,754.578176,754.578176,171.250015,65.772735,18.497667,754.578176,754.578176,754.578176
201202,4.583088,25.876514,7.695183,8.516818,23.885549,37.47892,21.485658,1.1e-05,10.574423,41.349551,7e-06,15.45433,271.759317,271.759421,271.760069,271.759741,271.759365,271.759406,19.864153,2.8e-05,4.879944,271.759324,271.75928,271.75938
2772,45.252299,5.931397,40.143313,40.601867,18.226564,110.644294,46.412579,44.440868,40.677417,103.373905,140.661976,50.879851,803.133638,803.133638,803.133638,803.133638,803.133638,803.133638,56.961326,96.221109,10.202434,803.133638,803.133638,803.133638
201589,24.985115,16.997198,19.156748,21.445882,34.326264,64.43084,63.903884,8.441463,13.170752,148.698337,30.04642,18.372847,520.273894,520.274119,520.275513,520.274807,520.273998,520.274087,84.795013,21.605025,5.202174,520.273909,520.273816,520.27403
201600,5.813051,8.602622,4.401194,18.033429,26.908839,83.006233,19.593537,4.1e-05,20.981925,44.945754,0.000747,36.778155,308.269919,308.270313,308.272755,308.271518,308.270101,308.270256,25.353199,0.000825,15.796369,308.269945,308.269781,308.270157
201571,70.955239,1.24908,14.082586,33.869973,6.632434,34.505871,32.375555,24.177267,30.84962,77.00483,59.899162,40.077955,477.461635,477.461635,477.46164,477.461638,477.461635,477.461635,44.629277,35.721896,9.228335,477.461635,477.461634,477.461635
202337,16.443756,5.710132,4.7116,10.97682,7.467422,70.784108,17.8854,28.664067,11.376787,38.414022,71.813267,15.743253,452.14935,452.227466,452.711036,452.46591,452.185308,452.216095,20.72295,43.172751,4.394039,452.154517,452.122054,452.196427
203946,3.271207,2.022443,8.217947,9.859034,8.716516,10.182193,35.366745,2.425142,12.877789,22.836916,3.688749,8.717997,102.448806,126.054241,272.181737,198.108549,113.314868,122.618068,46.193048,8.380459,4.172221,104.010169,94.200204,116.674606
2571,46.374721,4.594746,24.12486,24.485492,12.035588,32.269611,54.058244,22.471714,17.570983,118.098786,54.891961,23.7446,432.293114,432.293114,432.293114,432.293114,432.293114,432.293114,64.040542,32.420246,6.173617,432.293114,432.293114,432.293114
200826,97.55327,1.10967,8.944088,38.232576,11.736635,37.900593,63.008906,16.841287,32.332702,133.729396,61.193188,39.573209,487.296065,487.296066,487.29607,487.296068,487.296065,487.296066,70.720492,44.351902,7.240507,487.296065,487.296065,487.296065
200745,11.983358,10.436466,1.784269,21.576163,18.796363,40.084233,74.41652,5.701945,31.852441,167.410048,19.790158,37.139902,405.686001,405.686001,405.686001,405.686001,405.686001,405.686001,92.993529,14.088213,5.287461,405.686001,405.686001,405.686001
