PERSON_ID,alpha_AST,alpha_BLK,alpha_STL,alpha_TOV,alpha_OREB,alpha_DREB,alpha_FG2%,alpha_FG3%,alpha_FT%,alpha_FG2A,alpha_FG3A,alpha_FTA,beta_AST,beta_BLK,beta_STL,beta_TOV,beta_OREB,beta_DREB,beta_FG2%,beta_FG3%,beta_FT%,beta_FG2A,beta_FG3A,beta_FTA
203112,14.614678,5.241304,6.790836,11.819822,17.966761,42.294267,25.534015,4.209445,12.93075,51.871826,12.329201,18.762969,283.790805,284.004206,285.325248,284.655601,283.889038,283.973142,26.868685,8.184095,5.907543,283.80492,283.716235,283.919411
203919,14.051133,4.852284,16.438274,14.616351,6.481764,17.231165,36.092789,7.515207,16.837372,46.030393,17.142388,21.160079,180.997262,195.274742,283.658309,238.855977,187.569476,193.196412,45.455473,13.931729,9.36223,181.941634,176.008188,189.601576
203500,24.052272,43.876082,12.697402,31.183478,98.32471,134.436045,99.640696,0.025603,43.627088,172.555711,0.186748,75.789252,857.94815,858.197363,859.740094,858.958072,858.062868,858.161086,73.534977,0.23628,32.250129,857.964634,857.861066,858.098338
201167,44.658286,3.433016,6.591269,27.502443,8.738917,91.051536,119.671332,38.543823,54.025469,217.701764,101.08096,65.110821,838.558831,838.558831,838.558831,838.558831,838.558831,838.558831,98.030432,62.537137,11.085351,838.558831,838.558831,838.558831
201582,15.529002,19.430792,8.118256,26.785836,43.954897,98.61499,83.872838,0.152963,22.511641,162.671119,0.429347,26.702304,454.466118,454.679707,456.001913,455.331676,454.564437,454.648615,79.329623,0.340779,4.266054,454.480245,454.391482,454.594837
202332,13.9418,13.23308,6.816127,14.475693,22.518476,54.639823,29.999302,0.056426,11.355807,58.063898,0.039292,14.945893,215.309329,215.858555,219.258496,217.535039,215.562149,215.778606,29.430898,0.148454,3.783947,215.345657,215.117409,215.64032
200746,46.076211,32.319491,11.102719,44.74978,78.192481,209.005365,221.570485,2.218817,101.377473,456.479235,14.321602,123.961886,992.519194,992.519194,992.519194,992.519194,992.519194,992.519194,234.90875,12.102785,22.584413,992.519194,992.519194,992.519194
1626146,2.271207,3.022443,7.217947,7.859034,3.716516,10.182193,36.366745,2.425142,8.877789,16.836916,1.688749,3.717997,56.448806,80.054241,226.181737,152.108549,67.314868,76.618068,39.193048,6.380459,3.172221,58.010169,48.200204,70.674606
202730,42.820569,20.668077,10.635916,29.6074,69.963107,126.412519,86.862838,0.040564,14.380687,188.625177,0.259421,22.715947,722.349472,722.359579,722.422146,722.390431,722.354125,722.358108,101.787483,0.221904,8.338827,722.350141,722.345941,722.355563
2754,31.920978,8.972131,47.812349,29.876058,43.327161,71.697733,79.879988,5.031522,22.122803,181.222102,19.165151,36.928828,675.395126,675.395126,675.395126,675.395126,675.395126,675.395126,101.342114,14.133629,14.806026,675.395126,675.395126,675.395126
202329,53.451035,29.135963,30.392864,57.812581,51.625257,194.22733,80.306684,48.836068,57.007437,191.423146,134.997479,78.128459,1067.750966,1067.75111,1067.752,1067.751549,1067.751032,1067.751089,111.11682,86.161454,21.121073,1067.750976,1067.750916,1067.751053
200811,17.773046,13.957379,10.861907,16.303889,31.444855,53.092496,35.403175,0.000102,15.447614,78.795982,0.16066,36.058189,305.450367,305.451357,305.457488,305.45438,305.450822,305.451213,43.395271,0.160857,20.610925,305.450432,305.45002,305.450963
